9.426000000000000351e-03 8.823148414469493162e+00 2.230671121113928734e+00
1.064200000000000042e-02 8.818513000739290675e+00 2.486301517464917232e+00
1.124999999999999958e-02 8.815982980772288258e+00 2.560148231331900615e+00
1.185899999999999975e-02 8.813306897086503611e+00 2.277363923360215203e+00
1.246700000000000065e-02 8.810493170354854797e+00 2.312024945670745346e+00
1.307499999999999982e-02 8.807537007658551076e+00 2.113241232432598871e+00
1.368300000000000072e-02 8.804438473409275545e+00 2.104319780105704307e+00
1.429099999999999988e-02 8.801196919628040405e+00 1.961121018714214514e+00
1.489900000000000078e-02 8.797812154431998266e+00 1.936302575776346346e+00
1.550699999999999995e-02 8.794283901367192513e+00 1.778623650526973687e+00
1.611500000000000085e-02 8.790611615282807989e+00 1.767584752035856077e+00
1.672399999999999928e-02 8.786788559777020780e+00 1.648791163547336014e+00
1.733200000000000018e-02 8.782827103647816713e+00 1.643755589927406113e+00
1.794000000000000108e-02 8.778720455981407156e+00 1.533185911827286585e+00
1.854799999999999852e-02 8.774468500504699620e+00 1.471306382921979683e+00
1.915599999999999942e-02 8.770070117796963771e+00 1.440127908688045633e+00
1.976400000000000032e-02 8.765525430043561883e+00 1.353897005418161825e+00
2.037200000000000122e-02 8.760833823005068410e+00 1.294937741776241991e+00
2.097999999999999865e-02 8.755994694562525993e+00 1.219152112042945157e+00
2.158900000000000055e-02 8.750999600528395206e+00 1.201375272476028044e+00
2.219700000000000145e-02 8.745863932171218380e+00 1.139391017726583577e+00
2.280499999999999888e-02 8.740579337507041302e+00 1.176626558882947426e+00
2.341299999999999978e-02 8.735144958362267786e+00 1.053493323165806572e+00
2.402100000000000068e-02 8.729560446757897552e+00 1.049961890077682147e+00
2.462900000000000159e-02 8.723825119829786701e+00 1.000195388557727494e+00
2.523699999999999902e-02 8.717938577660660826e+00 9.802702328875221305e-01
2.584499999999999992e-02 8.711899740427103467e+00 9.302081132575984457e-01
2.645399999999999835e-02 8.705698040692588791e+00 9.601576682304310273e-01
2.706199999999999925e-02 8.699352742368446911e+00 8.813344332169770201e-01
2.767000000000000015e-02 8.692853700916126414e+00 8.629580185355116839e-01
2.827800000000000105e-02 8.686199483592524473e+00 8.350332435142685528e-01
2.888599999999999848e-02 8.679390012780590524e+00 8.081184306483406576e-01
2.949399999999999938e-02 8.672424112223055204e+00 7.802942643919122956e-01
3.010200000000000028e-02 8.665301140832418980e+00 7.880657976285482258e-01
3.071000000000000119e-02 8.658020218127861156e+00 7.466061790348688110e-01
3.131899999999999962e-02 8.650568093080435617e+00 7.310324476300665841e-01
3.192699999999999705e-02 8.642968611043970739e+00 7.599879716491944048e-01
3.253500000000000142e-02 8.635208875590439703e+00 6.796831286054916266e-01
3.314299999999999885e-02 8.627287484463860068e+00 7.368082890969591681e-01
3.375100000000000322e-02 8.619203987098069675e+00 8.820056930611448465e-01
3.435900000000000065e-02 8.610957157431565534e+00 7.275461367144223646e-01
3.496699999999999808e-02 8.602546471296200536e+00 7.480274634756586272e-01
3.557500000000000245e-02 8.593970427237618281e+00 6.844943745170360971e-01
