9.426000000000000351e-03 8.252610278115986020e+00 2.230671121113928734e+00
1.064200000000000042e-02 8.249342104935561082e+00 2.486301517464917232e+00
1.124999999999999958e-02 8.247560175417076422e+00 2.560148231331900615e+00
1.185899999999999975e-02 8.245676137523796356e+00 2.277363923360215203e+00
1.246700000000000065e-02 8.243696620609400227e+00 2.312024945670745346e+00
1.307499999999999982e-02 8.241618364999144575e+00 2.113241232432598871e+00
1.368300000000000072e-02 8.239441413815367099e+00 2.104319780105704307e+00
1.429099999999999988e-02 8.237165706679689947e+00 1.961121018714214514e+00
1.489900000000000078e-02 8.234791163374232781e+00 1.936302575776346346e+00
1.550699999999999995e-02 8.232317703374290474e+00 1.778623650526973687e+00
1.611500000000000085e-02 8.229745621088142116e+00 1.767584752035856077e+00
1.672399999999999928e-02 8.227069982038326401e+00 1.648791163547336014e+00
1.733200000000000018e-02 8.224299945009398982e+00 1.643755589927406113e+00
1.794000000000000108e-02 8.221430974611463327e+00 1.533185911827286585e+00
1.854799999999999852e-02 8.218463045949942369e+00 1.471306382921979683e+00
1.915599999999999942e-02 8.215396126634216145e+00 1.440127908688045633e+00
1.976400000000000032e-02 8.212230237230338403e+00 1.353897005418161825e+00
2.037200000000000122e-02 8.208965330381195358e+00 1.294937741776241991e+00
2.097999999999999865e-02 8.205601563858353487e+00 1.219152112042945157e+00
2.158900000000000055e-02 8.202132773573964641e+00 1.201375272476028044e+00
2.219700000000000145e-02 8.198570723874393451e+00 1.139391017726583577e+00
2.280499999999999888e-02 8.194909582016416394e+00 1.176626558882947426e+00
2.341299999999999978e-02 8.191149271708827229e+00 1.053493323165806572e+00
2.402100000000000068e-02 8.187289903964506621e+00 1.049961890077682147e+00
2.462900000000000159e-02 8.183331217400192870e+00 1.000195388557727494e+00
2.523699999999999902e-02 8.179273561209720711e+00 9.802702328875221305e-01
2.584499999999999992e-02 8.175116879191220320e+00 9.302081132575984457e-01
2.645399999999999835e-02 8.170853739789524894e+00 9.601576682304310273e-01
2.706199999999999925e-02 8.166498357416083209e+00 8.813344332169770201e-01
2.767000000000000015e-02 8.162043855530400904e+00 8.629580185355116839e-01
2.827800000000000105e-02 8.157490188529585851e+00 8.350332435142685528e-01
2.888599999999999848e-02 8.152837350148272932e+00 8.081184306483406576e-01
