 0.781440E-01  0.357445E+02  0.903142E+00
 0.787520E-01  0.335799E+02  0.930763E+00
 0.793600E-01  0.315622E+02  0.896270E+00
 0.799680E-01  0.295875E+02  0.869055E+00
 0.805760E-01  0.285277E+02  0.859687E+00
 0.811850E-01  0.272733E+02  0.850421E+00
 0.817930E-01  0.262701E+02  0.790743E+00
 0.824010E-01  0.251325E+02  0.811351E+00
 0.830090E-01  0.245905E+02  0.750163E+00
 0.836170E-01  0.228894E+02  0.768831E+00
 0.842250E-01  0.218181E+02  0.729917E+00
 0.848330E-01  0.206007E+02  0.758024E+00
 0.854410E-01  0.200714E+02  0.735684E+00
 0.860490E-01  0.190705E+02  0.736873E+00
 0.866580E-01  0.188209E+02  0.714361E+00
 0.872660E-01  0.179268E+02  0.686177E+00
 0.878740E-01  0.178365E+02  0.673442E+00
 0.884820E-01  0.162130E+02  0.694415E+00
 0.890900E-01  0.157091E+02  0.726798E+00
 0.896980E-01  0.154942E+02  0.754663E+00
 0.903060E-01  0.152082E+02  0.681062E+00
 0.909140E-01  0.144451E+02  0.687427E+00
 0.915220E-01  0.141092E+02  0.646711E+00
 0.921310E-01  0.141686E+02  0.647631E+00
 0.927390E-01  0.132733E+02  0.657360E+00
 0.933470E-01  0.124865E+02  0.791777E+00
 0.939550E-01  0.123095E+02  0.672726E+00
 0.945630E-01  0.120240E+02  0.649583E+00
 0.951710E-01  0.119939E+02  0.624508E+00
 0.957790E-01  0.119690E+02  0.618142E+00
 0.963870E-01  0.119291E+02  0.576740E+00
 0.969950E-01  0.118722E+02  0.607918E+00
 0.976040E-01  0.121684E+02  0.591126E+00
 0.982120E-01  0.119960E+02  0.594437E+00
 0.988200E-01  0.115276E+02  0.626673E+00
 0.994280E-01  0.107707E+02  0.620502E+00
 0.100036E+00  0.113498E+02  0.592175E+00
 0.100644E+00  0.117332E+02  0.627820E+00
 0.101252E+00  0.112959E+02  0.593498E+00
 0.101860E+00  0.112192E+02  0.570353E+00
 0.102468E+00  0.114658E+02  0.589322E+00
 0.103077E+00  0.108012E+02  0.598670E+00
 0.103685E+00  0.109412E+02  0.598336E+00
 0.104293E+00  0.108453E+02  0.599967E+00
 0.104901E+00  0.106887E+02  0.552855E+00
 0.105509E+00  0.104669E+02  0.582050E+00
 0.106117E+00  0.105722E+02  0.556601E+00
 0.106725E+00  0.105296E+02  0.580730E+00
 0.107333E+00  0.110314E+02  0.540693E+00
 0.107941E+00  0.111431E+02  0.563060E+00
 0.108550E+00  0.115510E+02  0.563716E+00
 0.109158E+00  0.111359E+02  0.565178E+00
 0.109766E+00  0.112243E+02  0.561206E+00
 0.110374E+00  0.107119E+02  0.564639E+00
 0.110982E+00  0.108733E+02  0.582105E+00
 0.111590E+00  0.108449E+02  0.607178E+00
 0.112198E+00  0.109729E+02  0.586871E+00
 0.112806E+00  0.115829E+02  0.557086E+00
 0.113414E+00  0.111235E+02  0.563206E+00
 0.114022E+00  0.111776E+02  0.518756E+00
 0.114631E+00  0.109719E+02  0.532299E+00
 0.115239E+00  0.104627E+02  0.520756E+00
 0.115847E+00  0.110209E+02  0.535275E+00
 0.116455E+00  0.112492E+02  0.536528E+00
 0.117063E+00  0.111113E+02  0.530664E+00
 0.117671E+00  0.107888E+02  0.515096E+00
 0.118279E+00  0.105045E+02  0.527734E+00
 0.118887E+00  0.108507E+02  0.522440E+00
 0.119495E+00  0.105033E+02  0.541039E+00
 0.120103E+00  0.104306E+02  0.540019E+00
 0.120712E+00  0.102707E+02  0.538833E+00
 0.121320E+00  0.101591E+02  0.523847E+00
 0.121928E+00  0.104861E+02  0.527846E+00
 0.122536E+00  0.102390E+02  0.510907E+00
 0.123144E+00  0.978865E+01  0.509679E+00
 0.123752E+00  0.958997E+01  0.489099E+00
 0.124360E+00  0.918547E+01  0.582326E+00
 0.124968E+00  0.925220E+01  0.323453E+00
 0.125576E+00  0.933352E+01  0.314303E+00
 0.126184E+00  0.912714E+01  0.313643E+00
 0.126793E+00  0.894025E+01  0.320997E+00
 0.127401E+00  0.886479E+01  0.318092E+00
 0.128009E+00  0.863521E+01  0.331370E+00
 0.128617E+00  0.842977E+01  0.390164E+00
 0.129225E+00  0.844861E+01  0.323026E+00
 0.129833E+00  0.845155E+01  0.315837E+00
 0.130441E+00  0.827501E+01  0.312512E+00
 0.131049E+00  0.812985E+01  0.301268E+00
 0.131657E+00  0.781983E+01  0.312267E+00
 0.132265E+00  0.780721E+01  0.309759E+00
 0.132873E+00  0.751905E+01  0.307044E+00
 0.133482E+00  0.722171E+01  0.320392E+00
 0.134090E+00  0.711879E+01  0.318578E+00
 0.134698E+00  0.708862E+01  0.316284E+00
 0.135306E+00  0.703965E+01  0.309067E+00
 0.135914E+00  0.693192E+01  0.303832E+00
 0.136522E+00  0.698401E+01  0.304070E+00
 0.137130E+00  0.679841E+01  0.301049E+00
 0.137738E+00  0.650024E+01  0.302536E+00
 0.138346E+00  0.644014E+01  0.290653E+00
 0.138954E+00  0.609562E+01  0.305028E+00
 0.139562E+00  0.588667E+01  0.292560E+00
 0.140171E+00  0.586455E+01  0.287446E+00
 0.140779E+00  0.599843E+01  0.293251E+00
 0.141387E+00  0.574042E+01  0.355705E+00
 0.141995E+00  0.564146E+01  0.573842E+00
 0.142603E+00  0.520029E+01  0.392025E+00
 0.143211E+00  0.488073E+01  0.320349E+00
 0.143819E+00  0.472773E+01  0.296195E+00
 0.144427E+00  0.457525E+01  0.296627E+00
 0.145035E+00  0.430324E+01  0.289875E+00
 0.145643E+00  0.477882E+01  0.292365E+00
 0.146251E+00  0.457300E+01  0.307083E+00
 0.146860E+00  0.443761E+01  0.292797E+00
 0.147468E+00  0.424169E+01  0.279183E+00
 0.148076E+00  0.386259E+01  0.292634E+00
 0.148684E+00  0.389484E+01  0.283910E+00
 0.149292E+00  0.373580E+01  0.277902E+00
 0.149900E+00  0.400568E+01  0.279515E+00
 0.150508E+00  0.377593E+01  0.286622E+00
 0.151116E+00  0.346085E+01  0.288672E+00
 0.151724E+00  0.342029E+01  0.298062E+00
 0.152332E+00  0.323961E+01  0.325235E+00
 0.152940E+00  0.324902E+01  0.327701E+00
 0.153548E+00  0.317038E+01  0.278509E+00
 0.154156E+00  0.318417E+01  0.273248E+00
 0.154765E+00  0.292623E+01  0.267154E+00
 0.155373E+00  0.302922E+01  0.265943E+00
 0.155981E+00  0.297078E+01  0.264975E+00
 0.156589E+00  0.300660E+01  0.266475E+00
 0.157197E+00  0.278686E+01  0.270103E+00
 0.157805E+00  0.267156E+01  0.268001E+00
 0.158413E+00  0.264215E+01  0.262141E+00
 0.159021E+00  0.242344E+01  0.267804E+00
 0.159629E+00  0.244426E+01  0.276976E+00
 0.160237E+00  0.240813E+01  0.311579E+00
 0.160845E+00  0.252181E+01  0.307903E+00
 0.161453E+00  0.272106E+01  0.306056E+00
 0.162061E+00  0.253059E+01  0.309042E+00
 0.162670E+00  0.240249E+01  0.301089E+00
 0.163278E+00  0.236400E+01  0.302659E+00
 0.163886E+00  0.223495E+01  0.303812E+00
 0.164494E+00  0.217843E+01  0.295849E+00
 0.165102E+00  0.154576E+01  0.325984E+00
 0.165710E+00  0.152095E+01  0.376373E+00
 0.166318E+00  0.182729E+01  0.331945E+00
 0.166926E+00  0.195423E+01  0.317828E+00
 0.167534E+00  0.219975E+01  0.312652E+00
 0.168142E+00  0.227168E+01  0.333901E+00
 0.168750E+00  0.225979E+01  0.314764E+00
 0.169358E+00  0.218834E+01  0.303368E+00
 0.169966E+00  0.177151E+01  0.303894E+00
 0.170574E+00  0.198202E+01  0.300593E+00
 0.171183E+00  0.200623E+01  0.295190E+00
 0.171791E+00  0.218132E+01  0.295869E+00
 0.172399E+00  0.198654E+01  0.294586E+00
 0.173007E+00  0.181660E+01  0.297480E+00
 0.173615E+00  0.186612E+01  0.305768E+00
 0.174223E+00  0.163521E+01  0.310650E+00
 0.174831E+00  0.163786E+01  0.299280E+00
 0.175439E+00  0.156665E+01  0.305501E+00
 0.176047E+00  0.148912E+01  0.294027E+00
 0.176655E+00  0.129440E+01  0.286621E+00
 0.177263E+00  0.132985E+01  0.293009E+00
 0.177871E+00  0.152831E+01  0.292352E+00
 0.178479E+00  0.152980E+01  0.280311E+00
 0.179087E+00  0.112779E+01  0.283072E+00
 0.179695E+00  0.139067E+01  0.284291E+00
 0.180304E+00  0.112524E+01  0.290046E+00
 0.180912E+00  0.115729E+01  0.290390E+00
 0.181520E+00  0.167216E+01  0.288041E+00
 0.182128E+00  0.168029E+01  0.272917E+00
 0.182736E+00  0.150262E+01  0.279691E+00
 0.183344E+00  0.156081E+01  0.285861E+00
 0.183952E+00  0.163891E+01  0.283945E+00
 0.184560E+00  0.176599E+01  0.278548E+00
 0.185168E+00  0.189065E+01  0.278560E+00
 0.185776E+00  0.146154E+01  0.272563E+00
 0.186384E+00  0.123444E+01  0.267153E+00
 0.186992E+00  0.132609E+01  0.281776E+00
 0.187600E+00  0.115924E+01  0.284103E+00
 0.188208E+00  0.127498E+01  0.285799E+00
 0.188816E+00  0.121585E+01  0.277598E+00
 0.189424E+00  0.122391E+01  0.285994E+00
 0.190032E+00  0.957189E+00  0.279409E+00
 0.190641E+00  0.135832E+01  0.280998E+00
 0.191249E+00  0.115889E+01  0.270992E+00
 0.191857E+00  0.136361E+01  0.276843E+00
 0.192465E+00  0.129384E+01  0.274749E+00
 0.193073E+00  0.154144E+01  0.280283E+00
 0.193681E+00  0.137727E+01  0.283375E+00
 0.194289E+00  0.149799E+01  0.276237E+00
 0.194897E+00  0.121329E+01  0.271919E+00
 0.195505E+00  0.110637E+01  0.274560E+00
 0.196113E+00  0.134291E+01  0.270859E+00
 0.196721E+00  0.112531E+01  0.262732E+00
 0.197329E+00  0.113999E+01  0.266012E+00
 0.197937E+00  0.129580E+01  0.269281E+00
 0.198545E+00  0.131250E+01  0.284770E+00
 0.199153E+00  0.147961E+01  0.325436E+00
 0.199761E+00  0.142751E+01  0.501020E+00
 0.200369E+00  0.116290E+01  0.661990E+00
 0.200977E+00  0.997080E+00  0.361904E+00
 0.201585E+00  0.103641E+01  0.273329E+00
 0.202193E+00  0.125329E+01  0.271056E+00
 0.202802E+00  0.963969E+00  0.266084E+00
 0.203410E+00  0.137035E+01  0.275705E+00
 0.204018E+00  0.102827E+01  0.268794E+00
 0.204626E+00  0.104677E+01  0.280011E+00
 0.205234E+00  0.119798E+01  0.266661E+00
 0.205842E+00  0.107736E+01  0.264474E+00
 0.206450E+00  0.983830E+00  0.277737E+00
 0.207058E+00  0.104979E+01  0.270377E+00
 0.207666E+00  0.104467E+01  0.267049E+00
 0.208274E+00  0.982098E+00  0.287510E+00
 0.208882E+00  0.998708E+00  0.378820E+00
 0.209490E+00  0.803164E+00  0.330647E+00
 0.210098E+00  0.768410E+00  0.273561E+00
 0.210706E+00  0.773190E+00  0.258214E+00
 0.211314E+00  0.804846E+00  0.255493E+00
 0.211922E+00  0.128350E+01  0.259058E+00
 0.212530E+00  0.988320E+00  0.263841E+00
 0.213138E+00  0.807247E+00  0.263677E+00
 0.213746E+00  0.767023E+00  0.261036E+00
 0.214354E+00  0.788195E+00  0.269193E+00
 0.214962E+00  0.800760E+00  0.267025E+00
 0.215570E+00  0.853725E+00  0.263733E+00
 0.216178E+00  0.738134E+00  0.259019E+00
 0.216786E+00  0.758955E+00  0.257547E+00
 0.217394E+00  0.690415E+00  0.264597E+00
 0.218002E+00  0.911186E+00  0.262747E+00
 0.218610E+00  0.981436E+00  0.253000E+00
 0.219219E+00  0.972322E+00  0.255309E+00
